total_expense,transaction_count,food_total,rent_total,travel_total,other_total,months,percent_change,target_column
8643.010694447601,42,1644.2606571832769,2216.7948785451235,1231.4759611142283,767.4094976201466,1,0.38141033232325006,11926.86826840321
6918.51603070309,11,1021.1081761635563,2215.7700490201096,785.3801532971804,592.0095384075805,10,0.09364858510736085,7578.149803919955
6114.777430019245,9,1569.614754215752,1921.6666484693997,270.68494563497416,896.0308548370832,12,0.10786282408098047,6785.8227866070465
1843.0729104528323,47,3568.277666398702,1005.8952883452457,689.5974896198409,598.5939299528179,1,-0.09663569497364677,1685.979639388101
4309.442227534902,49,3987.1701816953655,3917.3791763519853,211.4822781318632,581.1032972406779,4,0.17647214349241103,5084.921330854533
3386.821309135529,35,1789.0833567739692,4867.381999197141,1961.0386167023419,275.9122003315599,2,-0.31006723376964085,2357.7314770980474
3195.9067904117524,27,2070.1372083408987,1897.1739331401802,1938.3449776755456,249.60642584649284,11,0.3187468103841916,4277.382301664957
9757.09499277201,46,3027.2482837095795,3652.1887672136895,911.2795354501491,924.8402360039628,7,-0.3833108800641002,6049.122461877221
4537.879522000843,14,3601.685231627761,3967.5853078348605,1511.0675378113629,395.05437896503065,2,0.15600135465310927,5228.949786549281
9028.41899659402,36,2575.6551696537445,4393.701516362099,822.450977138765,434.8740294666063,10,-0.15885067418031695,7589.350914903422
6680.247633975366,47,1870.3399436224026,2690.516788054437,1407.9676827547569,783.8412925855496,2,0.2475129705824768,8395.204099487024
8153.301731874836,34,1944.1764429701832,2211.723622561717,1649.7740774827623,404.9411341805266,5,0.049764551266019974,8564.668256645462
5523.733837946729,43,2934.663512738824,2301.1805360921244,1904.1612404460334,956.8562019751025,4,-0.04764696152128378,5241.843783448414
6192.134961637232,35,511.2639226149754,3850.4853323940515,920.3820965294096,764.1349920989203,8,-0.330577597906753,4113.59694299827
5432.6592443697755,22,2668.5626811094426,4267.117866022544,1609.936369320886,637.686318316078,4,0.13682146428435282,6189.615542550686
2757.1868901824005,40,1744.2255365447509,1726.4558710264105,678.6712111378138,892.8056444902772,12,0.47476984342041306,4023.4732381878357
7502.069037353548,6,3279.690659469795,2483.764032631061,1982.598146828567,144.64531751453447,6,0.325603424907015,10009.00818099645
3526.951261967702,18,825.4672393809626,4607.7607869966,246.38527777583207,331.3564229702879,5,-0.4399918074109882,1923.230683876213
1218.8436978830846,17,2558.707934319367,4226.774078778957,1286.3518517020177,518.532700798819,11,-0.12377062163880892,1141.8900419915217
6809.25066316451,33,2183.405114601433,4939.433611049903,1387.1107669723888,304.2806855243689,2,0.4255830091902718,9692.890534931294
2593.9961146634405,16,2748.139340668296,4016.993038728323,1438.482002733432,769.5146685719368,11,0.0030437475570214145,2548.0547163189876
9464.127259176228,43,726.9875806903892,2572.780804111689,416.6976418203602,927.2872279483527,12,0.16211182580817918,11007.832995770514
9585.357193023287,6,2529.94325599846,3362.551335978551,1889.3536102516348,481.3931079378311,8,0.41259934559139044,13492.617340213705
9233.779511984038,36,2465.196057858333,3644.0570169892812,526.1299022901491,407.9193401007054,2,0.37379469041988067,12687.03585412306
4331.428302298999,17,2462.3103304565984,1313.8232652684958,1320.956125831714,965.3956589238096,9,0.0018203755405109545,4310.435951856015
1139.1095487598068,31,2612.206833087592,3177.98783641546,600.816942421553,500.36718954478675,9,-0.06235369734239793,1115.335520110057
9354.867063289528,45,2867.637780292268,3837.2833138904384,752.9895506382876,540.143560404355,3,-0.1603073815204129,7862.050300398911
4853.657334855829,21,3317.4614988826943,1669.2852160042416,1183.6253751106237,416.48488510771483,4,0.21901944316289113,5857.2776200357075
9699.893371393026,44,1444.37252044875,4122.526869702228,950.9481534162377,918.5936257109246,8,-0.21301320052845674,7603.836212546535
9672.579793803276,35,3387.672935630217,3335.0911220564467,488.4060817577113,612.0599349536657,9,-0.25011239356909987,7288.595072066684
8677.08509920624,38,2243.894887922088,4808.887142790379,507.6855243575269,785.9571284634802,3,-0.1437501053962199,7494.107806852898
3650.040028626271,28,769.7039769701591,1169.6891928275668,952.6606186930394,830.6260465157977,5,-0.322784943121208,2469.5983252226238
4465.879557417327,49,704.9282523539272,2061.304550221868,1563.1093608959013,407.6641377255324,11,0.19511981594576733,5285.041326603116
8660.230043651713,39,1669.8341154362129,3406.2155171992963,1816.3363643260193,490.32489818834205,8,0.11624064933061229,9719.602622820808
3852.298046406499,10,3247.1394198901367,2186.2396488237227,351.42979206688915,863.6245969656381,3,-0.017121465884156417,3821.369240574016
2525.4347201748324,23,2976.8832715932053,3857.696656284969,907.5870336069219,426.92981650822924,7,-0.10967422073844535,2313.786614428971
6011.211362125151,34,3260.1523763534224,4036.021130087724,380.4420147011779,814.5416201066662,11,0.4090625428967315,8484.683223726855
9425.39296744703,11,2310.4416975456325,1410.0638562658978,229.86646513867618,946.8930903169934,8,-0.4708762150108947,4961.169756155423
7264.268170074757,14,2040.696492844217,3055.417856827071,1391.0936287591219,660.8893357612063,10,0.26910774350729916,9244.983409825252
6130.550530804285,45,1016.0838434719939,3035.5622223642235,1284.408995539858,767.4645587067,11,0.40190957174888875,8610.793930396836
1874.588443936917,36,1648.6746376325905,2477.123080862164,493.43440486679515,824.5875808370214,3,-0.05364542057007404,1745.2816738738188
6535.065040292528,38,2019.0677816085633,4731.699450278688,620.8630995675154,860.5356840069783,2,0.05069049147064675,6876.262628169968
9910.48465093837,32,810.1015038786603,4310.025279492885,242.6739565601331,455.5480040711164,10,0.44446368788203794,14305.583913151666
2260.7561371287165,19,1272.1418344892395,3788.8375276385473,1702.9049702499267,146.13711325839836,7,-0.2877224847144856,1647.462656269704
5664.96687127363,34,2593.788529223086,3857.3065429399903,1954.4430728873926,461.68864411306555,12,0.020134847784684884,5803.630462447778
8896.357647351599,41,3074.8208998371642,2846.8645752524762,443.8271662304435,706.3806068056808,9,-0.025278872871787095,8618.888183698187
7666.91755978784,33,3994.2162898753236,4683.978084386304,616.6553847775366,505.3153472027135,1,-0.24160735212962992,5756.912780203287
7273.141668957412,26,3765.896659702452,3778.3817090131415,1763.1371431044813,774.0668357743587,3,0.31859323037310794,9585.824809553134
7322.356755883983,8,2748.9781983731705,3915.924246623266,1867.6348363211328,421.2841865217975,5,0.39960059476323584,10250.015834872787
4235.420360977796,24,1974.368186529252,4446.763615149381,955.3292890522586,671.2697269936266,3,0.28193257978820885,5467.572188540365
3642.3265983804404,36,2726.6207764788146,2096.2863573687637,291.1204500843334,267.7778243685771,1,-0.3046410391513916,2558.389634049164
8284.250399306624,40,3249.780663280812,4228.283615466812,270.9053006470749,774.4324929804612,7,-0.41325136449861843,4933.706900105574
8291.020552112626,8,914.1766682318556,1780.962411825968,1233.1097589242188,591.1263719317233,7,0.10544448530534234,9141.903273672386
8803.650867220933,31,1934.667113937009,2381.3678089795512,907.2111960077223,283.65794969194053,10,-0.44290523949011606,4878.253468015718
9219.16497300824,21,3439.30799972466,2342.4418170793706,251.57436963977813,362.7200561480265,12,0.17282588855808423,10764.484650949704
5602.08158974844,16,1843.415331765654,4914.101873556562,1249.8543061626021,773.7478377236491,8,0.03042422032724268,5809.99091006489
5513.646652184796,26,2501.5529492951528,4426.1488949917075,220.34456586024044,534.3411120953685,5,0.1627857327436636,6412.277271751143
8184.656610700977,21,2557.192763017694,3804.679446361039,1617.2695246686912,294.42829635376495,10,0.09017077364974402,8829.993253497292
6849.675376999887,14,1145.6668859677377,3908.2270464615603,751.5790808660688,970.5440713332679,12,-0.07729743047282722,6330.321339670197
7317.70189531933,5,1767.8240457830093,3248.291177610284,272.46440541661775,743.6125178351991,5,-0.29912281985977174,5142.10877788907
8162.13402492491,26,1670.7895105967625,4788.362668434076,1259.033997769676,961.4213492858165,5,-0.19429786418951145,6569.031469516067
9010.048076358096,30,591.6884798622268,2985.035011529446,915.8319459794984,484.3945408243089,1,0.024500574218976445,9245.632170617375
4041.956411663822,22,584.6711736197434,2522.0708394795784,1952.8407440428691,527.5903066225485,10,0.1518680936476059,4594.788841548639
4380.246573759496,18,3410.9396528652073,1652.141347726364,1179.557592506664,908.1596945665173,5,0.2794830168845285,5686.50269259692
1845.8374585678212,33,1455.7478349048433,4144.822609044231,695.430525866615,572.5444062208462,6,0.2671707184490608,2358.004149817371
6204.5212689655655,16,2313.275681835854,3937.7757283023657,1476.9899563411545,736.5510207151004,12,0.47268874326108534,9048.643685975643
1323.4804641706787,40,1545.5395075607057,2537.4201540965396,688.6856045768805,326.95558974597697,1,-0.21415855133659056,1039.7509502751022
5190.382163192141,39,3792.377357903692,1100.7736558369174,1827.6379245336173,502.0538218323765,11,-0.4288892917865632,2984.6188431016594
5883.801712368189,16,1407.5386560302081,4355.989310872043,874.4995469132775,211.10487922931958,7,-0.15434306445814072,4920.031121671075
3578.8712691545597,11,2003.7988445862727,1045.6719338162945,1189.7634129971693,285.3820322892655,1,0.24329447522407666,4476.272390428715
6317.499345121097,33,3554.5558766961067,3814.7991185162036,291.03158688361196,100.84907374086798,11,-0.06188834896670481,6010.566022203746
1274.5022494514449,15,3446.7674837713303,4881.028438904228,967.0182283140155,135.3385464837942,2,0.3177884305894194,1647.3058660598278
1336.1336987429297,37,1151.3549624619704,2750.6453125928138,1698.254371389791,979.5554408592363,2,0.049326365186014964,1423.4622522979616
8403.405045936925,10,3309.2515842849866,1939.893619983811,1650.1678496540155,318.1183256230861,5,0.429791722630503,12025.548906541628
4241.7157727013655,19,2103.654103582624,3819.484040173527,603.7734059363472,696.9796385536017,10,0.4478634419990688,6189.839698635758
2143.544613866963,36,2190.3910522987435,4268.5125680623405,606.9423278190128,855.1897289196504,7,-0.4306954939812513,1214.887512295474
5700.189340493239,15,967.1799034558032,3185.7212643113894,1671.1495619838263,595.5944133129078,1,-0.04358656028757568,5398.4018628351405
7929.941977887497,27,782.1052981499363,4868.141101024585,1874.717156304786,237.83005007556056,10,0.10968906124956801,8844.978981554255
2942.3892474715885,30,3047.787574408178,1206.6748866318444,371.64965829140635,755.3047936025497,1,-0.24412745918778722,2173.7082070088773
6606.014282371002,38,2237.614033243549,3019.1823932181123,1010.1055509672054,640.2262690896248,1,-0.09292322062101976,6082.605228679281
1768.127184943912,38,2028.9774591531284,3873.8157892902004,807.4177021356121,758.1255304126375,6,0.1776815411176983,2110.3292155076024
1465.1354905174694,33,3053.2788002833886,4450.5618845967165,1767.2392198233908,792.7719605713785,2,-0.2732657731016386,1034.8194711717963
5782.191684113332,8,3179.295146468884,1717.02244763116,350.3448464240338,977.8693309162705,1,0.10198135297445243,6427.29999584215
5865.716094490958,21,1056.1785868427373,4200.013927054726,580.0266966044674,616.206952024039,6,0.19744782816430606,7023.429546275069
6736.869113483859,39,2635.7880231717445,3210.828302874181,1554.4430076556898,407.4770014215416,2,-0.40950368890413325,3967.0260817982
7534.822003503954,17,973.7392879718993,2586.214727959853,292.32892816618806,683.6181012102134,6,-0.0024706839725472385,7482.162370739013
9782.668715162812,45,3129.8128011016597,1526.8601143163742,1086.5636852857206,161.59663831836352,10,-0.23691997007580923,7371.050185928292
5646.703134710758,43,2799.3430469349883,4461.1830356356495,995.792662423496,907.6575864894277,8,0.22438635599804457,6943.965903029582
3906.6082564712137,19,3848.151173792103,1629.0928327188612,801.9221221797476,207.4429102043771,2,-0.3104444914630595,2612.4169048547374
8156.675752918333,33,741.3530572474741,2239.151436836397,910.2301675740628,395.0585540972364,11,0.3922379155381064,11316.368531370665
3437.490261358668,33,699.6915240293902,2160.1821278497473,1153.8930564744192,834.1708425635088,9,-0.06905866348167311,3221.7440058704847
4950.7427863507255,15,1487.6547614262004,4485.656136763417,490.46124509908964,637.5811404976406,8,-0.3019969696924465,3430.5996470712917
1706.1074320803937,36,1415.9698930756708,3690.811976835592,1229.592580910467,454.27196824969786,12,-0.06197820364967066,1608.223551746246
1228.1566907391175,6,1364.4257967519993,4186.725588765489,1649.7781927399753,526.0920934375192,10,-0.09125623719147213,1055.3949667632526
9663.835732101326,18,3671.8910318236285,2001.871595169996,1568.2896736222863,869.0926538819623,1,-0.07108104050628972,8959.497264324807
8523.821084609852,24,1373.4116994732713,3499.4963984279957,477.0198284487926,406.0039474539029,7,0.0855612934974469,9261.299527397792
7263.767854843281,26,1451.8240414502084,3286.983932574995,468.64904553465306,882.6847163309542,10,0.02117372491353753,7369.995251440743
4680.57649972843,15,3157.893918462873,4331.321507153085,682.713861940844,179.32098787902234,6,-0.3502228683190973,3125.6497464936747
2559.648880637612,31,2074.08944857689,4624.348241925042,849.934507413867,799.1185934877676,6,-0.4344209273533637,1415.812644567985
2407.9333840397744,7,3218.4869493431343,1048.6270859095473,935.2200465352687,862.7928697492628,6,0.22941544872654052,3029.2713412436715
3252.186083481358,21,728.7815514753484,3696.0796762351706,1423.4549903000216,263.6358875536049,6,0.05971743592831347,3438.0080203112852
5943.039982355084,48,2206.499177856845,1207.343196478916,302.0247778985037,487.3118791349804,10,-0.14099923192073627,5026.652131264724
7431.363304300561,32,617.6476006414892,3195.4346603094236,262.4108676069195,248.94979719729005,7,0.30835782249807386,9666.037270576991
6941.776390459581,33,719.2862120937408,2150.5309161747127,905.4390132990362,735.943716094796,12,-0.11194152573904304,6173.507314418838
3519.4050725134857,25,3672.531086705438,2227.1063980885647,1454.894645848365,581.812991255491,3,0.2959650896006075,4612.664897768694
9593.787525968746,20,987.3587989115831,2411.8340138094263,548.1836173216686,671.7910120374889,6,-0.1942438724876253,7818.741941732371
7641.072250261916,41,2363.47238796326,3485.1697961984405,1354.708066261253,276.83827026059004,3,-0.42715470245480025,4383.563243195321
5989.186472602606,24,1938.834609102473,2336.199862675077,667.690648292539,290.57127584717756,7,0.43263969379992906,8521.484086845347
6505.486716109171,10,1715.7016419059494,3930.7962023611217,1794.9549958643295,137.34759295891573,7,-0.10544887071862685,5833.414742447668
4776.400561850109,23,3649.4167099054534,2618.1095422954786,1812.2418996799097,389.86078167615676,8,0.2926925728493779,6133.156797589224
3229.5789055104174,9,576.3818887142132,1273.4128012398346,735.1169677063876,603.7701952003074,2,-0.22085586677769553,2535.9170380666806
4203.754107861354,7,2823.2639016145617,4135.039369936429,613.9887571338329,872.1414225975959,9,0.146365112123656,4771.963321578483
7820.614994179322,5,3871.8805197474267,2143.033298370824,940.3471497192163,700.2347027128127,5,0.37331087325772827,10635.657095210398
1129.5413976678028,42,2460.588642116447,2731.0675183970507,632.9568533242677,491.85669105977627,9,-0.4583559776600197,677.6521290133069
2044.6537645622461,19,3778.8786171158213,3741.775532887606,1410.2909179250667,957.8081029547241,10,0.33063576468608924,2709.368588959312
1414.0237781957749,38,682.9025775010832,2329.824628594848,1686.9164321869139,747.3206805182487,5,0.07133300497192863,1517.3733600870687
1366.5592208707312,39,1965.7766167595648,1226.3426245868625,1411.5658356401907,937.148682576295,7,0.10747175390856922,1563.2608058696128
8699.145256099066,29,1410.552268367179,2495.6841880512543,1683.830805048829,574.8291759449492,11,0.023158000805982626,8994.54240441774
7332.920734420213,28,3057.873377432554,4777.794330777214,914.5858919734534,333.01384731382564,9,0.3744751032836424,10114.921016420434
5267.564461785927,16,3934.539816740363,3566.9375891942327,481.37054727594955,147.5440177282498,4,-0.45656664276436254,2867.7203207336406
1880.5074458590134,22,1397.8552185548674,3685.9165946688277,1528.311705315666,753.4763663354654,2,-0.23897160846415189,1454.2632005989328
5424.5428760514915,19,2789.6111051592607,3529.128614550559,848.854109254797,209.1726982049807,9,0.37576253885915534,7448.143727142613
5261.245937025091,48,1193.3417146590905,1795.9685558377473,1408.2874854124384,372.4976154447705,2,0.252345702531956,6590.704458121569
2558.8168291901366,20,2478.6558910006347,2673.3354564091205,687.1590955671782,579.2238170955077,3,-0.48235483982139415,1331.8023293067997
4904.664843141758,31,2123.7637034091767,4003.759193453273,346.2133426520108,607.9749290017729,10,0.01700628320970865,4948.743699672772
4586.542609576361,12,3902.0186537103796,1405.4915902126365,1986.647231877974,640.5248772884224,2,0.029572680712674826,4723.237649088336
6542.650882469949,29,2629.845454437633,2111.411104358849,481.1627142750787,249.62979731473058,3,-0.09911786487208962,5912.512389021231
6715.842857808794,21,1723.2723023038657,2105.2764338634142,1979.1577891342658,441.76366433948385,6,-0.2026066679380103,5381.019158871648
1407.7360879484006,33,899.3352471077668,2728.0757103780243,1959.1038786196052,655.47480440527,3,0.1817248504123421,1685.4229070723452
4371.513531638241,12,1029.363900572271,4921.47496376874,1628.8725870344713,972.8369781704063,10,-0.2922095352952462,3027.1643331176315
6632.739241428128,19,1288.6092548293227,1270.0101867352878,1386.9613317475958,754.8680239297198,8,0.29894856207170606,8677.050047379627
5528.226327220789,31,1378.3833146910429,3074.80397752238,1240.0526904519525,930.343381384562,11,0.3030371607674718,7260.798398874456
8708.4085706949,11,3477.1562024439822,1717.4587280488417,1758.9827816801023,785.9908524827594,6,-0.08473856242717948,7965.663126974747
6928.242684570505,7,2464.2797589888373,4882.706181638976,720.9911389150783,632.5452720031604,7,-0.21645198909035235,5451.386209349808
2466.409843732867,33,2331.8681898102823,1453.2140189098568,1041.8261824727788,272.8210322227101,1,-0.2161218184092868,1922.5371750073296
1635.1187266038687,48,901.6910515422612,2614.4040094463653,1314.9019448597035,700.0170867032617,3,-0.01770867600378989,1643.7608219872845
6781.773503856841,28,3510.4889267230224,3951.5399393384246,940.142856565084,661.0416093639163,3,0.21957922474935876,8230.196479952798
1238.6017948745964,7,3029.850061229693,3818.217712109781,969.4756173624824,642.2222534115398,2,-0.14113130900614124,1130.9193319911346
6271.98023146117,24,736.8392666500056,2690.914547575729,794.5124015037519,540.8072811894167,7,0.11004334545775152,6997.280299366937
9462.072172824619,19,2977.4228403041902,2386.096671810873,1215.617270032165,575.790943590348,9,-0.11751553941740567,8386.403347007155
6179.26760088291,29,2402.383760699261,2590.449514211482,1731.0341504272087,400.99827440629366,4,-0.19547681084861668,4966.111433060845
4493.529335858697,34,786.0387101137239,2057.105052634557,562.7510804113631,567.3814233780729,12,-0.47514048408420584,2287.840706725581
6789.593965981178,18,2104.0522453502977,1821.3317548271993,1881.9794697561945,277.80031511063044,5,-0.49608589426460936,3465.568906679848
5124.27601442365,11,2196.4370049551644,2932.15879023556,1440.3577767468134,824.656957624339,3,-0.27279232216799554,3657.434794274134
5910.551103843414,21,1080.2108905714651,2074.1350242704293,1681.8917828240544,267.19925922883704,11,-0.09359371319900456,5402.159311993461
9473.183278988727,48,3809.943514500988,2149.8466595890004,1201.143246734021,176.46966090051978,9,0.35126116736206026,12762.138335359445
4474.923740206968,24,3474.9138001823167,3627.0242538982284,1603.1300625633144,492.62142372144166,4,0.2984842429304254,5731.265532272502
9650.715074415228,40,2841.578180651879,4874.149326799568,229.16071521104098,692.4766955554556,5,-0.2328347374120101,7403.7433494113075
9148.155777604574,13,2118.034463502125,3414.5488022375002,1673.0847646031634,493.9451424401872,1,-0.25545955701570067,6870.311982674008
2762.120213103668,42,1941.1793955457797,1307.9178682598651,272.24994635365977,349.07871875617775,11,-0.27267792892997256,1960.6708065180112
1624.251707876489,26,2778.40713502834,1302.334455416268,1801.8440774531525,602.3540655013967,12,-0.160762659471133,1443.0844148874762
1907.0020123968397,6,2409.011542924169,4805.692883382264,1985.532945029558,412.3021018709799,2,-0.001801280438314623,1936.4039941676165
1163.9964308639476,28,717.9558705865996,2189.1631612293345,729.3214319182001,939.5809211139698,12,-0.061332227968424524,1100.4439125300614
1849.9866468033556,12,2293.759270696161,1368.2679443299016,578.5734013144286,930.3806256432149,9,-0.28172680121850624,1307.01461369054
7147.0609607472115,15,3322.4126603149384,3396.178348601526,1577.6540549444733,552.1346379748859,2,-0.36954859005638196,4487.579792066328
1640.6978361420609,17,2107.339571589353,3494.5951131610645,655.4474136564559,395.09559461643266,5,-0.4874221875138046,862.4936692380763
3870.7806726438516,21,681.8480214399394,3594.0192804747526,1758.0122897099661,763.4191725609752,8,-0.34603676133349615,2573.650307775835
8603.87779872509,12,3251.973697844116,2069.608111430165,385.11666588345804,133.04164913475998,3,0.20535637019411823,10341.064102182429
1209.4474216224328,25,1204.7732374759103,1060.4427368579002,426.7193534828449,527.2921054392862,6,-0.2563614306544171,859.0660839497716
8330.21634330042,22,1405.1729221081357,4860.061477817888,1962.472799181108,402.69105484330015,4,-0.03139818987849019,8057.971287903478
3536.6929729605995,34,1076.4722370130357,2003.57218276441,1412.9100168860084,928.4822965922992,11,0.0913011489232447,3929.2785385735356
2063.4834485949063,22,1655.7527270502414,3704.1051522101898,1724.397003972115,110.80272454541429,7,0.3868409028316071,2800.878831810615
7270.634488277356,35,3148.6302699102225,3826.519479514838,783.7928792327324,597.5333881465142,10,0.3888550983934195,10154.981659836174
6660.4856210189555,42,2317.8505082637807,3440.0296683179427,1417.670749137088,766.5972229599633,3,0.24573373368135898,8299.305612382606
8897.248121743476,36,1217.084459527494,2251.629576854593,1269.635289155475,536.5161887716372,6,-0.4648430079514986,4678.787585183487
7615.639394234972,15,3572.405273532143,2084.385015056263,1285.6702162213046,176.86272714644952,12,0.0750704190854149,8164.267015085304
8231.328373463637,49,3578.5364923303523,3390.6731308108124,1428.5584271678988,975.215251025112,10,0.2865834708315065,10620.774431931717
3538.3111531417585,29,3547.024487661024,4464.382534446766,1235.6465116323775,566.2093882384881,9,-0.4827119552366368,1920.4167554251394
2596.9558940175057,37,1335.7867398353874,4786.934915693582,972.3122647447987,652.7676198871102,11,0.04968461365657828,2659.616008125861
7755.532764767725,42,2079.337704633458,1423.6232176150306,696.6608498849844,312.9488044367566,10,0.35776414578602944,10389.22549566765
8261.512653405376,45,3947.463796493063,1619.3144503908793,1583.4463956437637,535.1482765961234,1,-0.025897924157733065,7982.078984506435
9914.546278006059,12,3202.0436670849663,4778.9450351323185,607.2903740057352,486.2345427624897,3,-0.49589379710255155,5054.50505304999
4713.559092202839,15,595.0859742894594,3946.1409133391703,1446.2377510779456,167.40625780178536,2,-0.48898664166439254,2319.004576066489
4348.162772135049,26,728.2160694117222,4531.975299319092,619.999080768788,195.54431819272048,8,-0.08336396258624945,4060.5453880238288
7987.716646677972,28,2123.759818843165,1810.5305365413726,1325.594305918017,853.7252676568971,7,-0.34499133258324544,5292.764083831262
4067.2318622771604,45,3682.2707205154607,3350.3434844376075,1544.740880832252,315.8379569859312,2,0.16445065709325957,4745.642626682419
9376.815930432083,21,2385.4562928345,3804.5583776698945,593.6850000317706,275.46244434876746,6,0.20879926490615397,11303.369938349264
8725.714766587105,16,2242.3437781200155,3720.4475417878907,307.8979415503549,554.4203061251253,3,-0.3221202045393714,5917.74877251271
4860.946246375165,36,869.1579498482071,2632.6067634667925,435.75273738951336,791.8724182262616,8,0.3885332885244849,6780.140044427064
7757.839610123477,19,2798.730366535029,1061.579566765234,1290.7945410878458,155.75186672108913,10,-0.05809215502107412,7330.093812099819
7790.885866762141,20,3377.3610621007892,3331.7042272170524,1729.003531206324,619.1271276744303,3,-0.3571540924080763,5095.322064627305
1928.1148195233936,26,1831.4700262764682,2012.4061567184349,280.99427822376384,207.289398556516,10,0.26425159806939547,2424.6171193524096
9122.9761601161,32,3214.641478238646,2801.0169845715614,1521.4722662749632,132.81494574305663,9,0.28997450001677283,11703.364462129555
5547.271352030714,24,3875.6682886528406,4830.32406033527,814.3735627100938,147.46955694599563,1,0.1392954726654575,6246.117101658779
8438.117194969675,37,1213.1826069469118,2596.141270569739,1061.3510658551404,850.7476973875972,5,0.35346555320255313,11336.836393874648
3880.4464092755056,14,2331.6537091815944,4359.206426657707,1871.947189722018,206.17523526525542,3,0.23737297203067131,4811.373452377758
9059.709056465805,44,1504.9828532960144,1754.1624229970046,797.5487085245219,140.63622797106274,6,0.3822057372269906,12510.663400418238
4502.815108607469,36,3274.990466618438,3689.8419921001155,1037.6064810910748,494.1098984286211,10,-0.06611195151452054,4206.757944613075
1097.5388633226853,37,2521.5767805840514,4908.027817755774,224.62834656922598,859.5941247478223,2,0.24759712809944245,1342.4333568185996
9148.437787773373,6,2721.0384614260633,1407.572403491747,346.87769600870905,336.1675388403718,9,0.49975156342904437,13664.875532210332
1821.580091075202,37,3292.699558655629,1033.2797689087681,665.4648640426112,479.54135577332477,6,0.2249311975196192,2262.0270765700166
3873.8227383137337,37,1885.896654318592,2734.3311705304577,250.13403347793394,135.9302793073761,7,-0.38581621976286784,2256.085898393775
9550.557703457243,45,3702.8152394246513,1370.5019322054688,1336.4755868868517,504.1706627213883,5,0.018318722429182976,9685.431940683085
9555.464322438005,17,2365.60103536149,3993.5373987049256,967.5170422429205,619.8517725734204,9,0.08734779124302794,10429.43753330294
6160.940993109575,34,1052.841879923718,4658.194655394236,1186.6613649104397,613.8163483769304,1,-0.325789324928609,4108.730264704262
6686.534909528194,37,2935.6469135908087,2736.083890835035,514.3649346133932,399.18402295692863,5,0.4628916341780376,9801.25975177812
5036.009697804878,17,3276.4147265338906,2034.846568621764,732.677652985909,383.979862596822,11,-0.3244202223653837,3362.213357031967
3638.896945282581,30,1608.6658697363434,2737.613276026439,1394.8840547349052,195.9612570429381,10,-0.32244208028677723,2442.7712006049524
3957.9809083292434,26,3500.1273994956355,3893.791271400004,1937.5449025347198,430.11848858164154,11,0.41516713797455496,5629.950539988465
7052.666104693346,43,3671.501391680182,1036.216646321484,290.75019248397655,189.5452019856682,6,-0.034794566878328936,6743.379226389913
7771.37076493912,6,1469.1657058223313,3357.815957938789,1802.691777539479,789.9363502408464,7,-0.4368117207254838,4414.008845214161
8124.211393532637,42,3942.325154503277,3453.166739549516,1238.3861623601751,969.6468679733673,12,0.0981874999385286,8924.203423858104
8106.563285150985,43,992.4903481706544,3550.752987583742,1215.0552201601226,973.0670110000362,4,0.10182634863304785,8994.846967809586
1820.8549274382133,30,1207.054839408715,1968.0883199235088,1100.5013633739686,878.5639894378545,12,-0.4354992413134382,1038.2814865793728
5449.782742323233,19,1144.7869373330914,3856.210893512507,324.9093546275301,640.7129344056572,1,0.472522495633662,7971.453353363102
1518.0288401497985,38,3628.9639850275466,1365.5659453271055,361.7783331250892,730.7791275194919,11,0.04402996529457559,1671.2673183948204
5945.75994091362,46,2790.0239331373664,1797.0813458672033,1281.641610186355,356.68522241237264,8,0.059795722179764255,6251.993803247955
4973.774512360393,48,1032.3649912779551,4509.880186617927,813.7254285840049,667.6933781553586,10,0.020115414502394513,5062.46624411127
8989.337644824698,44,2041.1319642892215,3954.8926029062654,1851.0825198398252,510.0845944958897,4,0.11073177964462,10032.613446410602
4158.235112968709,15,2653.5430877443073,1054.982216045381,931.86296724705,533.8156057992393,3,-0.23570024722624505,3084.141680082949
2053.603147848453,7,792.1242974628415,1993.5050414792008,457.90662566475396,781.9989043376421,12,-0.2127586520251592,1688.664759323286
2286.9251384755225,10,3588.4572894256858,1857.6259319726582,1486.4939003036648,353.7265200375265,7,0.01133908979613274,2255.3125733614143
7853.5956854572505,13,3312.612374045373,2083.2253121478902,728.0361585938177,386.2356505250679,12,0.30668585476357957,10239.43242022739
6563.96256984635,10,2268.223707518234,1990.2390811195455,1145.8465532406076,932.177612015773,2,-0.45013542350582114,3623.733393802089
1910.104085105112,13,3884.9431534070964,1250.1051829713829,1456.099013909306,150.60186536587503,8,0.10340421222024598,2105.53160047981
1756.961255034977,43,1962.1634274628489,2835.7620663872813,1820.4754001637268,537.0708685720064,6,0.30677814250631397,2335.4173682326923
7308.72218313208,35,3944.3861166277425,3930.9338991446607,1625.9441506430169,921.5207203670756,7,-0.34308272796277284,4721.185460072541
1654.8670572777419,36,2837.719995812695,3426.926898869746,1417.4499221709034,649.3267070363413,5,-0.4849774580194337,888.6664061677179
8396.740533613207,45,2721.3494563887953,3691.486674392319,1423.3397283112586,591.7663667909189,9,-0.18728670485854193,6864.5047869093105
7356.180044408466,16,1080.8421335352475,1324.5967141449566,1902.6643592577557,324.7697613064197,5,0.08814370672959815,8056.042312355222
